date,JAN,Decile 1 Portfolio Excess Return,Decile 2 Portfolio Excess Return,Decile 3 Portfolio Excess Return,Decile 4 Portfolio Excess Return,Decile 5 Portfolio Excess Return,Decile 6 Portfolio Excess Return,Decile 7 Portfolio Excess Return,Decile 8 Portfolio Excess Return,Decile 9 Portfolio Excess Return,Decile 10 Portfolio Excess Return,NoDur Excess return,Durbl Excess return,Manuf Excess return,Enrgy Excess return,Chems Excess return,BusEq Excess return,Telcm Excess return,Utils Excess return,Shops Excess return,Hlth  Excess return,Money Excess return,Other Excess return,LT Gov Bonds excess return,LT Corp Bonds excess return,6month excess return,XEW,HB3,JUNK,DIV,TB1,XVW,PREM,delta slope,UI,CGNON,REALTB
03/1997,0,-0.03643695,-0.02469695,-0.02763795,-0.03080095,-0.02636595,-0.03834695,-0.04227995,-0.03878695,-0.03819195,-0.04748095,-0.05556095,-0.04376095,-0.04486095,0.04773905,-0.03366095,-0.05946095,-0.08036095,-0.03196095,-0.01726095,-0.07836095,-0.07066095,-0.04096095,-0.02956745,-0.02646095,8.40E-05,0.004815796,0.000531,0.000508333,0.001544284,0.00436095,-0.04467695,0.0103125,0.00015,-0.008803273,-0.009,0.001804
04/1997,0,-0.014481204,-0.019557204,-0.004761204,-0.001062204,0.005865796,0.009718796,0.006608796,0.007072796,0.021102796,0.053564796,0.047732796,0.018932796,0.049232796,-0.003667204,0.049032796,0.078032796,0.021232796,-0.018067204,0.017932796,0.057432796,0.058132796,0.015932796,0.021356196,0.014232796,0.001326796,0.06936484,0.000574,0.000516667,0.001421745,0.004167204,0.041946796,-0.0149781,-5.83E-05,0.003961657,-0.001,0.003063
05/1997,0,0.04639984,0.04931584,0.06669684,0.06858284,0.07591284,0.08234184,0.07872584,0.07414384,0.06344684,0.05465484,0.05521284,0.06301284,0.08041284,0.06961284,0.05931284,0.09741284,0.06271284,0.03401284,0.05671284,0.06541284,0.05511284,0.07201284,0.00580864,0.00911284,0.00165884,0.044675556,0.000484,0.000508333,0.001357047,0.00368716,0.05877184,0.0118985,-8.33E-05,0.002756574,0.01,0.004887
06/1997,0,0.059699556,0.051855556,0.053822556,0.046635556,0.048360556,0.052746556,0.043310556,0.034223556,0.031697556,0.045020556,0.031087556,0.034787556,0.047687556,0.008887556,0.048187556,0.008987556,0.033587556,0.026387556,0.045987556,0.084687556,0.057387556,0.024487556,0.015463856,0.014487556,0.000445556,0.049607954,0.000236,0.000508333,0.001296891,0.004212444,0.043012556,-0.0058079,-0.000325,0.002339513,0.008,0.002495
07/1997,0,0.040187954,0.039904954,0.041055954,0.031011954,0.040453954,0.049072954,0.042254954,0.061414954,0.075677954,0.068995954,0.029226954,0.070326954,0.066626954,0.069726954,0.068726954,0.155826954,0.023226954,0.023826954,0.073526954,0.016326954,0.101926954,0.045426954,0.058281754,0.048526954,2.60E-05,-0.004764976,0.000279,0.0005,0.001305847,0.004273046,0.066840954,-0.0350963,-8.33E-06,-0.000460006,0.002,0.003046
08/1997,0,0.018681024,0.013347024,0.012088024,0.006458024,0.012956024,0.009244024,6.60E-05,-0.001226976,-0.016778976,-0.065239976,-0.066689976,0.009510024,-0.053589976,-0.001789976,-0.075989976,-0.017289976,-0.026989976,-0.015789976,-0.029889976,-0.065589976,-0.060589976,-0.024489976,-0.035938676,-0.028189976,0.001107024,0.052746862,0.000287,0.000458333,0.001303779,0.004189976,-0.048672976,0.0294839,8.33E-05,0.006062571,0.002,0.002189
09/1997,0,0.053137862,0.060086862,0.053116862,0.053777862,0.058179862,0.060368862,0.052660862,0.058512862,0.046657862,0.054027862,0.051633862,0.049433862,0.033733862,0.059033862,0.016533862,0.030533862,0.092833862,0.042533862,0.047933862,0.062133862,0.076933862,0.069833862,0.027624562,0.018633862,0.000472862,-0.042672995,0.000258,0.000475,0.001291406,0.003966138,0.053503862,-0.0117731,-0.000166667,0.000232648,0.001,0.002088
10/1997,0,-0.047613995,-0.038353995,-0.035776995,-0.040852995,-0.028541995,-0.044917995,-0.041643995,-0.049080995,-0.045754995,-0.029916995,-0.035485995,-0.037085995,-0.071285995,-0.024185995,-0.039885995,-0.088185995,0.029214005,0.005314005,-0.026085995,-0.001485995,-0.023085995,-0.053885995,0.029998705,0.015014005,-0.000167995,-0.003213918,0.000213,0.000458333,0.001315341,0.004085995,-0.034132995,-0.0331943,-0.000266667,-0.010864747,0.008,0.00143
11/1997,0,-0.029963918,-0.018873918,-0.008621918,-0.008622918,-0.010725918,-0.004020918,0.002943082,0.008002082,0.012113082,0.044579082,0.060333082,-0.020466918,0.033733082,-0.039666918,0.049633082,0.010633082,0.098433082,0.067233082,0.049333082,0.024433082,0.031833082,0.007333082,0.010634582,0.005933082,0.000198082,0.011128145,0.000483,0.000466667,0.001290218,0.004166918,0.033239082,-0.0052486,-7.50E-05,0.010321613,-0.003,0.004392
12/1997,0,-0.001369855,0.024891145,0.017400145,0.014020145,0.018147145,0.013817145,0.021371145,0.020853145,0.022886145,0.020984145,0.033535145,0.036735145,-0.014164855,-0.019364855,0.012835145,-0.046264855,0.041335145,0.075435145,-0.006664855,0.031235145,0.054635145,0.030735145,0.014174845,0.012035145,0.001021145,-0.006459343,0.000473,0.000483333,0.001293502,0.004264855,0.020899145,-0.0096667,-0.000125,-0.004353034,0.004,0.005867
01/1998,1,0.025587657,0.000554657,-0.006326343,-0.004771343,-0.012994343,-0.010483343,-0.030952343,-0.014158343,-0.016594343,-0.000553343,-0.033096343,0.001303657,0.013003657,-0.061496343,-0.022496343,0.048603657,0.044203657,-0.047896343,0.004903657,0.053103657,-0.032596343,-0.001796343,0.015829357,0.009503657,6.66E-06,0.05446101,-0.000154,0.000483333,0.001221559,0.004196343,-0.004714343,-0.0020248,-1.67E-05,0.012241224,0.002,0.002344
02/1998,0,0.03050401,0.02895501,0.03849201,0.04236801,0.05017601,0.05662001,0.06925901,0.07156401,0.06855001,0.06445801,0.04712301,0.11852301,0.06162301,0.06402301,0.08102301,0.09962301,0.02192301,0.02222301,0.09952301,0.05022301,0.08402301,0.05822301,-0.01146089,-0.00497699,0.00060701,0.037863999,0.000393,0.0005,0.001165458,0.00427699,0.06459601,0.0130408,0.000116667,-0.014631195,0.004,0.001991
03/1998,0,0.037144999,0.018985999,0.027008999,0.024374999,0.035076999,0.038368999,0.041543999,0.042443999,0.043703999,0.053268999,0.052832999,0.058032999,0.047632999,0.043632999,0.035932999,0.008832999,0.093732999,0.063332999,0.061132999,0.031732999,0.053032999,0.054932999,-0.001887601,-0.000567001,0.000140999,-0.002387336,0.000318,0.000533333,0.001130889,0.004367001,0.049969999,0.0069038,5.83E-05,0.001215576,0.007,0.002632
04/1998,0,-0.005403336,0.000888664,0.006644664,-0.008621336,0.007273664,-0.004804336,-0.011371336,-0.003801336,-0.000326336,0.008550664,-0.034948336,0.005951664,0.007851664,0.034051664,0.010351664,0.047251664,-0.034248336,-0.029048336,-0.007748336,0.015251664,0.014751664,0.011951664,-0.001335536,0.001351664,0.000680664,-0.037596428,0.000412,0.000508333,0.001137257,0.003948336,0.005598664,0.001337,-3.33E-05,0.006243012,-0.001,0.002458
05/1998,0,-0.031844428,-0.038507428,-0.040052428,-0.033701428,-0.038478428,-0.031116428,-0.037254428,-0.037760428,-0.039097428,-0.017063428,0.006985572,0.068185572,-0.041514428,-0.045814428,0.005385572,-0.073414428,-0.020314428,-0.012614428,0.017585572,-0.028514428,-0.026814428,-0.057214428,0.014427772,0.012885572,0.000993572,-0.017699969,0.00036,0.0005,0.001139791,0.003814428,-0.022621428,-0.0147653,-0.000108333,0.00070334,0.008,0.001959
06/1998,0,-0.030478969,-0.017400969,-0.022860969,-0.016683969,-0.015590969,-0.004872969,-0.021592969,0.000119031,-0.002499969,0.031613031,0.034072031,0.014072031,-0.013427969,-0.017527969,-2.80E-05,0.083672031,0.028172031,0.024472031,0.044172031,0.057872031,0.031172031,0.014372031,0.018878131,0.007572031,0.000740031,-0.051488931,0.000499,0.0005,0.001096386,0.003927969,0.021472031,-0.0192136,-1.67E-05,0.008850027,0.002,0.002792
07/1998,0,-0.030779931,-0.032872931,-0.041968931,-0.058838931,-0.070488931,-0.071686931,-0.078718931,-0.066053931,-0.052999931,-0.018733931,-0.044662931,-0.017162931,-0.052162931,-0.071862931,-0.085162931,0.000937069,0.034337069,-0.057362931,-0.034962931,-0.006162931,-0.013862931,-0.044962931,-0.007933231,-0.009562931,0.001392069,-0.16945862,0.000498,0.000516667,0.001184395,0.003962931,-0.029596931,0.0096576,-5.00E-05,-0.005239319,-0.002,0.002646
08/1998,0,-0.16348062,-0.14184162,-0.13871062,-0.15750062,-0.18111362,-0.18573362,-0.15951362,-0.17367862,-0.16753962,-0.14573862,-0.13381762,-0.19561762,-0.16011762,-0.10801762,-0.11231762,-0.17981762,-0.12131762,0.01858238,-0.14631762,-0.12651762,-0.22491762,-0.19241762,0.04254908,0.00498238,0.00216838,0.0436568,0.001227,0.000575,0.001251666,0.00391762,-0.15144262,-0.1016458,-0.0002,0.022559274,0.005,0.002787
09/1998,0,0.0280128,0.0339748,0.0424488,0.0409078,0.0488008,0.0324668,0.0496208,0.0557698,0.0451088,0.0457328,0.0096348,0.0121348,0.0152348,0.1267348,-0.0291652,0.1482348,0.0968348,0.0764348,0.0114348,0.1167348,0.0172348,0.0460348,0.0360868,0.0379348,0.0008338,0.053057806,0.000456,0.000675,0.0012419,0.0033652,0.0459258,-0.0349198,0.000308333,-0.003024903,0.003,0.002651
10/1998,0,0.031200806,0.011045806,0.004328806,0.020461806,0.029037806,0.043530806,0.023740806,0.055597806,0.074370806,0.086654806,0.105035806,0.114135806,0.108035806,0.009835806,0.111235806,0.060835806,0.065235806,-0.020564194,0.102635806,0.035535806,0.097535806,0.053335806,-0.024808794,-0.021964194,-0.000198194,0.037150429,0.000332,0.000775,0.001124526,0.002964194,0.078741806,0.0013421,-0.000125,0.009916841,0.008,0.000908
11/1998,0,0.035026429,0.034793429,0.043250429,0.026336429,0.039292429,0.030391429,0.028792429,0.034702429,0.037205429,0.054337429,0.059594429,0.044694429,0.037294429,0.000794429,0.019094429,0.112794429,0.032994429,0.009794429,0.091794429,0.058094429,0.059994429,0.052894429,0.005961129,0.023294429,0.000163429,0.010092829,0.000172,0.000841667,0.001085389,0.003705571,0.049731429,0.0318274,-0.000133333,-0.013113368,0.006,0.003233
12/1998,0,0.003322829,0.013573829,0.019037829,0.029428829,0.026346829,0.027441829,0.030321829,0.045189829,0.030931829,0.048542829,0.001433829,0.038933829,0.028033829,-0.015266171,-0.002366171,0.149233829,0.139533829,0.024633829,0.086033829,0.046533829,0.028433829,0.044833829,-0.006887371,-0.002625171,0.000386829,-0.011378676,7.80E-05,0.000875,0.001037688,0.003666171,0.044829829,0.0043221,1.00E-04,0.001172305,0.006,0.004389
01/1999,1,0.029607324,0.004573324,-0.006467676,-0.031717676,-0.019746676,-0.024674676,-0.038352676,-0.037677676,-0.022845676,0.019285324,-0.037778676,0.050621324,0.018821324,-0.058778676,-0.043278676,0.147621324,0.084221324,-0.066278676,0.019921324,-0.001278676,0.001521324,0.025421324,0.008443524,0.008571324,-0.000580676,-0.044942276,-0.00033,0.000825,0.001042853,0.003678676,0.008904324,0.0027342,0.00015,0.004590445,0.007,0.001053
02/1999,0,-0.036357276,-0.043162276,-0.046285276,-0.066794276,-0.069108276,-0.067348276,-0.057421276,-0.042774276,-0.033117276,-0.023579276,-0.041559276,-0.046859276,-0.032659276,-0.035459276,0.003340724,-0.118359276,-0.032959276,-0.041559276,-0.018759276,-0.001459276,0.002940724,-0.025059276,-0.055727276,-0.043829276,0.000762724,0.011298823,0.000255,0.000758333,0.00101691,0.003759276,-0.027928276,0.046072,0.000191667,-0.017722598,0.004,0.002155
03/1999,0,-0.008425177,-0.007381177,-0.004716177,-0.007801177,0.008504823,0.002214823,0.019442823,0.005706823,0.024802823,0.027390823,-0.023402177,-0.012202177,0.039897823,0.150397823,0.054097823,0.081997823,-0.010402177,-0.020702177,0.024097823,0.021697823,0.026897823,-0.001002177,-0.004605877,-0.003553177,-0.000358177,0.093960352,-0.000227,0.0007,0.000983323,0.003802177,0.024888823,0.0103376,8.33E-05,0.027547458,0.001,0.001036
04/1999,0,0.102310352,0.078405352,0.093798352,0.098566352,0.097066352,0.097385352,0.068956352,0.104073352,0.076475352,0.040148352,0.033885352,0.099585352,0.080885352,0.155385352,0.110485352,0.019985352,0.079585352,0.068085352,0.001385352,-0.059114648,0.059585352,0.076485352,-0.001630348,-0.006131648,-0.000525648,0.00657784,4.10E-05,0.000658333,0.000991565,0.003714648,0.049541352,0.0172974,0.000125,-0.004442654,0.006,-0.003489
05/1999,0,0.01734784,-0.00216116,0.00878884,0.01912484,0.02126084,0.02170584,0.00928384,0.00435784,-0.01083416,-0.02869516,0.01041284,-0.05908716,-0.03118716,-0.03498716,-0.04618716,-0.01038716,0.00661284,0.06351284,-0.03248716,-0.02418716,-0.03928716,-0.03738716,-0.02215556,-0.02127716,4.88E-05,0.029687542,0.000377,0.000658333,0.001005003,0.00368716,-0.02248016,0.0049311,0.000241667,0.007909521,-0.001,0.003463
06/1999,0,0.037215542,0.025732542,0.027325542,0.037816542,0.030876542,0.036236542,0.031367542,0.028202542,0.029758542,0.040636542,-0.000402458,0.002197542,0.055497542,-0.018502458,0.005697542,0.113897542,0.054797542,-0.046602458,0.075497542,0.041197542,0.024597542,0.040797542,-0.011462558,-0.019700458,0.001147542,-0.019118612,0.000484,0.000633333,0.000966499,0.003702458,0.038362542,0.0056307,-7.50E-05,0.013006046,-0.004,0.004098
