Station	Year	Month	Date	SH	Tmean	Tmax	Tmin	WindSpeed	RH	Rain	Pressure	SoilTemp	EVP
54406	1981	11	6	9.2	-5.5	0.7	-10	3.3	47	0	979.1	-2.6	1.7
54406	1981	11	7	9	-4.3	-0.2	-8.7	5.3	31	0	979.3	-3.1	2.1
54406	1981	11	8	7.2	-1.1	3.5	-4.4	4	46	0	973.5	-0.7	1.9
54406	1981	11	9	8.6	-0.2	6.8	-7	2.8	51	0	966.9	-0.5	1.8
54406	1981	11	10	8.8	1.3	8.5	-4.4	2.8	52	0	966.8	0.1	2.1
54406	1981	11	11	8.8	0.3	9.7	-5.5	2	62	0	967	0.2	1.4
54406	1981	11	12	8.7	1.9	11.8	-6.9	3.5	54	0	964.1	0.5	2.3
54406	1981	11	13	9.1	0.4	9.5	-7.4	1	62	0	968.1	0.5	1.4
54406	1981	11	14	2.6	0.3	6.1	-7.2	1.8	63	0	962.2	0.6	0.7
54406	1981	11	15	8.5	4.4	10.6	0.2	1.5	54	0	957.6	2.7	3.4
54406	1981	11	16	6.9	-2.5	6.2	-8.1	2.8	69	10.9	968.5	-5.3	1.6
54406	1981	11	17	8.6	-9.9	-1.9	-17.4	1	71	0	970.4	-11.3	0.8
54406	1981	11	18	8.2	-8.4	-0.2	-15.3	0	83	0	964.9	-9.7	0.5
54406	1981	11	19	7.7	-4.3	3.6	-10.7	0.8	80	0	962	-8.8	0.4
54406	1981	11	20	8.6	-2.2	5.8	-8.9	0.5	61	0	968.6	-5.5	0.7
54406	1981	11	21	6	-4.3	2.2	-11.5	0.5	68	0	969.9	-5.3	0.6
54406	1981	11	22	0	-0.2	1.9	-2.3	1	84	0	964.4	-2	0.4
54406	1981	11	23	8.7	-2.1	2.5	-6.5	2	33	0	966.9	-3.5	1.5
54406	1981	11	24	8.4	-6.1	0.4	-12.2	0.5	56	0	969.5	-6.9	0.9
54406	1981	11	25	0	-5.7	-2.8	-12.8	2.3	74	4	965.8	-8.5	0
54406	1981	11	26	8.5	-9.6	-3.4	-17.8	2.3	62	0	972.9	-13.5	1
54406	1981	11	27	8.3	-9	-2.5	-16.4	1.5	65	0	974.6	-12.2	0.7
54406	1981	11	28	6.7	-10.6	-2.6	-16.7	0.5	79	0	971.8	-9.4	0.4
54406	1981	11	29	4.1	-6.3	-0.1	-12.9	1.8	74	0	973	-8.2	0.5
54406	1981	11	30	8.3	-10.7	-3.5	-14.4	3	55	0	980.8	-14.9	0.8
54406	1981	12	1	8.4	-12.4	-8.5	-15.2	6.8	43	0	984.5	-14.6	1.2
54406	1981	12	2	8.1	-13.4	-7.1	-18.1	1.8	53	0	980.9	-16.3	0.6
54406	1981	12	3	7.2	-13.2	-4.9	-19.6	0.3	65	0	970	-13.8	0.6
54406	1981	12	4	7.4	-8.1	0.9	-15	1.8	57	0	969.7	-11.4	0.9
54406	1981	12	5	8.2	-5.7	0.5	-15.2	4	42	0	971.3	-9.5	1.2
54406	1981	12	6	6.7	-4.7	1.7	-12.3	2.8	60	0	969.5	-8.2	1.1
54406	1981	12	7	8.3	-3	3.9	-10.4	2.8	55	0	967.1	-8	1.3
54406	1981	12	8	8.3	-2.5	3.7	-9.5	4	51	0	968.8	-6.7	1.5
54406	1981	12	9	8.1	-2.1	3.5	-6.1	5.8	52	0	973.3	-5.1	1.9
54406	1981	12	10	5.1	-5.3	1.2	-12.6	0.8	72	0	969.8	-6.1	0.7
54406	1981	12	11	8.4	-0.6	4.5	-4.1	5	43	0	966.1	-3.4	2
54406	1981	12	12	8.4	-5.2	2.2	-11.3	0.8	52	0	973.1	-5.5	1
54406	1981	12	13	8.3	-5.3	1.9	-11.5	3.5	47	0	978.6	-6.3	1.2
54406	1981	12	14	8.3	-4.6	1.2	-9.2	3.5	43	0	976.8	-6.4	1.5
54406	1981	12	15	1.7	-6.9	-1.9	-11.1	0.3	67	0	973.3	-5.9	0.3
54406	1981	12	16	4.4	-7.2	-2	-12	1	82	0	975.2	-7.2	0.2
54406	1981	12	17	0	-6.8	-5.5	-8.9	4.3	66	0.1	980.5	-6.6	0.4
54406	1981	12	18	0	-10.1	-7.2	-11.7	4.3	64	0.4	976.2	-7.4	0.5
54406	1981	12	19	7.7	-7.5	-3.3	-12.3	8.8	47	0	970.2	-7.9	1.7
54406	1981	12	20	8.4	-2.6	2.6	-6.1	6.5	38	0	968	-4.5	2.7
54406	1981	12	21	8.4	-2.9	3.5	-9.1	3.5	42	0	966.2	-4.6	2
54406	1981	12	22	8.2	-2.3	1.8	-5.5	5.5	35	0	962.6	-4.3	2.6
54406	1981	12	23	8.3	-4.8	0.1	-10.6	2.8	31	0	966.1	-7	1.9
54406	1981	12	24	7.5	-10.8	-2.3	-16.5	1	56	0	962.7	-9.5	0.4
54406	1981	12	25	1.6	-3.1	3.2	-11.8	1.5	41	0	960.6	-7.5	1.3
54406	1981	12	26	7.2	-6.6	1.4	-13.9	0.5	62	0	956.2	-7.2	0.5
54406	1981	12	27	2.6	-6.9	-0.5	-12.9	0.8	70	0	959.4	-7.5	0.4
54406	1981	12	28	0	-5.8	-2.2	-8.1	2.3	58	0	964.6	-7.1	0.6
54406	1981	12	29	8.6	-10.3	-3.9	-17.3	3.5	31	0	969.7	-11.1	1.5
54406	1981	12	30	7.5	-10.3	-1.1	-18.7	0.8	44	0	964.4	-10.8	0.7
54406	1981	12	31	8.3	-8.8	-3.9	-14.4	1.3	34	0	967.3	-11.5	0.9
54406	1982	1	1	8.6	-12.2	-2.3	-18.9	0.8	53	0	965.9	-11.1	0.7
54406	1982	1	2	6.7	-10.6	-2.2	-18.6	2	63	0	964.6	-10.7	0.7
54406	1982	1	3	7.8	-4.5	2.7	-10.2	1.8	58	0.3	964.2	-7.5	1
54406	1982	1	4	8.2	-7.1	-0.3	-14	2.5	43	0	969.6	-10.3	1
54406	1982	1	5	6.7	-11.7	-4	-18.3	0	57	0	964.5	-12.9	0.5
54406	1982	1	6	8	-9.6	-0.5	-16	1.3	58	0	971.1	-11.6	0.7
54406	1982	1	7	6.8	-12.4	-5.2	-17.7	0.8	72	0	966.7	-12	0.3
54406	1982	1	8	8.1	-6.1	5.7	-16.3	1.3	62	0	957.4	-8.7	0.7
54406	1982	1	9	8	-5.8	1.8	-12.8	0.8	62	0	959.4	-8.1	0.7
54406	1982	1	10	7	-7.8	2.1	-13.9	0.5	69	0	955.8	-8.7	0.5
54406	1982	1	11	7.9	-8.1	-4	-13	3	37	0	963.4	-9.8	1.5
54406	1982	1	12	8.3	-14.8	-7.1	-20.3	2	38	0	968	-14.5	0.9
54406	1982	1	13	8.6	-12.4	-5.4	-20	2	31	0	968.5	-14.3	0.7
54406	1982	1	14	4.6	-12.2	-4.5	-19	0.3	39	0	965.1	-11.2	0.5
54406	1982	1	15	8.9	-12.7	-7.8	-16.9	3.8	35	0	972.8	-13.6	1
54406	1982	1	16	8	-11.8	-6.3	-15.6	4.3	41	0	972.2	-13.1	1.4
54406	1982	1	17	8	-10.7	-6.7	-14	2	43	0	966.2	-10.8	1.1
54406	1982	1	18	8.1	-11.2	-4.8	-15.6	6.5	31	0	968.7	-12	1.6
54406	1982	1	19	7	-9.8	-1.7	-16.4	1.5	38	0	965.8	-10.3	0.9
54406	1982	1	20	8	-6.4	3	-17.3	3	45	0	964.2	-9.1	1.9
54406	1982	1	21	8.1	-4.9	3.1	-12.9	1	43	0	960.6	-6.9	1
54406	1982	1	22	8.1	-6.6	1.3	-14.2	1.5	55	0	964.1	-8	1.2
54406	1982	1	23	7.2	-8.3	0.9	-14	0.8	63	0	965.4	-8.4	0.6
54406	1982	1	24	3.2	-6.5	1.7	-11.9	1.3	59	0	971.2	-8.3	0.5
54406	1982	1	25	5	-3.6	3.4	-12	2	47	0	971.5	-5.1	0.9
54406	1982	1	26	8.8	-4.4	0.2	-8.8	3.3	34	0	975.1	-6.6	1.8
54406	1982	1	27	9	-9.2	-4.2	-13.4	2.8	29	0	978	-9.9	1.4
54406	1982	1	28	8.5	-11.4	-4.3	-17.1	3.5	31	0	979.5	-12	1.6
54406	1982	1	29	6.4	-10.9	-3.3	-16.7	2	35	0	976.6	-11	1
54406	1982	1	30	8.2	-10.2	-0.8	-19	1	35	0	969.2	-10.1	0.8
54406	1982	1	31	7.5	-8.8	1.7	-17.1	0.5	42	0	966.3	-8.4	0.9
54406	1982	2	1	8.8	-7.1	-0.1	-12.1	4.3	42	0	972.3	-8	1.7
54406	1982	2	2	7	-8.5	0.3	-18.5	1	44	0	967.4	-8.7	0.9
54406	1982	2	3	2.8	-7.9	-3.7	-12.8	4.5	29	0	969.2	-9.3	1.4
54406	1982	2	4	8.6	-10.1	-2.5	-15.6	1.5	35	0	970.3	-8.7	1
54406	1982	2	5	8.6	-9.7	0.8	-18.7	3.3	35	0	967.8	-9.9	1.5
54406	1982	2	6	9	-9	-0.7	-17	1.8	32	0	970.9	-8	1.3
54406	1982	2	7	7.8	-9.6	-1	-17.4	1	35	0	969.3	-8	0.9
54406	1982	2	8	8.4	-9.9	2.1	-18.2	1.5	40	0	971.7	-8.2	0.9
54406	1982	2	9	8.9	-6.9	3.9	-15.1	1.5	36	0	973.7	-6.6	1.7
54406	1982	2	10	8.7	-6.1	5.7	-14.9	1.3	40	0	972.3	-5.6	1.3
54406	1982	2	11	8.7	-4.7	6.6	-14.9	2	41	0	967.3	-5.3	1.7
54406	1982	2	12	8.4	-4.2	7.2	-12.5	1.5	47	0	970.2	-3.7	1.4
54406	1982	2	13	8.7	-5.1	5.4	-14.2	1	52	0	974.9	-3.5	1.3
54406	1982	2	14	7.9	-6	3.9	-14.6	1	54	0	971.6	-4.3	1
54406	1982	2	15	6.9	-4.6	5.5	-13.4	0.3	54	0	965.7	-3.4	1.3
54406	1982	2	16	6.5	-2.8	5.1	-6.5	1.8	64	0	962.6	-2.2	1.4
54406	1982	2	17	6.7	-4.2	5.3	-12.5	2.3	70	0	962.9	-2.4	1
54406	1982	2	18	0	0.4	2.6	-1.8	2	84	0.6	959.8	0	0.6
54406	1982	2	19	5.5	1.5	9.9	-2.2	0.5	71	0	959.3	2.3	2.2
54406	1982	2	20	6.5	-1.6	6.2	-9.4	1.8	51	0	961.7	-1	0.9
54406	1982	2	21	9.2	-0.4	11.5	-9.5	0.5	63	0	959.2	0.4	1.7
54406	1982	2	22	0	-1.4	5.3	-7.5	0.3	63	0	963.6	-1.3	0.9
54406	1982	2	23	6.9	1.9	7.7	-2.1	1	76	0.1	966.5	3.7	2
54406	1982	2	24	7.9	0.1	8.7	-7.6	1.5	73	0	967.4	0.4	1.6
54406	1982	2	25	7.5	-0.6	9.6	-9.1	1	65	0	967	1.4	1.5
54406	1982	2	26	5.8	2	10.3	-3.5	2.8	69	0	961.5	2.8	1.8
54406	1982	2	27	6.7	0.2	10	-8.8	1.5	55	0	961.6	0.9	1.7
54406	1982	2	28	9.9	1.8	5.5	-4	2.5	21	0	967	2.1	4.5
54406	1982	3	1	10	-1.2	8.2	-10.2	2.5	31	0	966.2	-1.6	2.9
54406	1982	3	2	8.9	-0.4	11.7	-11.3	1.5	42	0	961.2	0.9	2.5
54406	1982	3	3	6.7	4.5	12.5	-2.4	1.5	41	0	955.9	5.7	3.7
54406	1982	3	4	4.7	3.8	9.2	0.3	1.8	59	0.5	957.1	5	3.4
54406	1982	3	5	9.8	-2.7	2.7	-7.5	4.5	21	0	963.1	-1.6	3.8
54406	1982	3	6	9.8	-4.1	3.1	-11.8	1.8	20	0	965.5	-2.6	2.6
54406	1982	3	7	9.7	-2.8	6.5	-12.5	2	20	0	964.2	-1.7	3
54406	1982	3	8	10	1.3	10.3	-9.5	3.8	23	0	958.4	1.7	3.9
54406	1982	3	9	9.8	2.4	15.3	-9.2	1.5	29	0	953.1	2.4	3.9
54406	1982	3	10	10	4.9	15	-5.7	3	33	0	956.2	4.2	4.8
54406	1982	3	11	9.2	4.9	16.6	-6.6	2.3	33	0	957.4	5.1	4.4
54406	1982	3	12	9.9	5.5	14.6	-3.3	1.3	33	0	962.7	6.8	4.7
54406	1982	3	13	7.7	4	11.5	-2.9	2.5	43	0	960.8	6.1	4.1
54406	1982	3	14	8.1	5.5	15	-4	2	53	0	954.5	7.3	3.4
54406	1982	3	15	7.8	3.1	8.3	0.2	3	40	0	956.2	4.5	4.6
54406	1982	3	16	9.5	-0.7	6	-8.9	4	31	0	963.9	1.4	3.6
54406	1982	3	17	9.6	1.1	11.4	-7.8	2	33	0	961.7	2.7	3.5
54406	1982	3	18	6.4	1.1	6.5	-7	1.8	43	0	965.2	1.4	1.8
54406	1982	3	19	0	3.2	5.5	1.6	2	74	0	962.5	4.8	1.8
54406	1982	3	20	6.4	6.4	14.3	-0.3	2	69	0	956.4	9.1	4.2
54406	1982	3	21	9.2	9.8	19.4	-0.2	3	57	0	949.7	11.3	5.4
54406	1982	3	22	1.8	3.9	9.8	2.5	1.8	77	0	954.4	4.9	1.8
54406	1982	3	23	3.9	4.2	7.9	1	4	23	0	969.7	4.8	5.2
54406	1982	3	24	9.4	1	7.7	-6.3	2	19	0	975.3	4.2	4.6
54406	1982	3	25	8.9	0.2	6	-5.6	4	47	0	971.5	3.5	3
54406	1982	3	26	9.4	2.3	10.6	-6	1.8	56	0	968.6	7.2	3.8
54406	1982	3	27	10.4	6.7	17.1	-5.2	2.5	37	0	963.5	8.1	5
54406	1982	3	28	9.4	6.7	13.7	1.7	3.3	52	0	969.3	9.4	4
54406	1982	3	29	5.2	7.7	14.7	0.7	3.8	56	0	960	10.6	3.3
54406	1982	3	30	7.1	10.1	21.5	-0.3	0.8	58	0	955.9	13.6	4.5
54406	1982	3	31	3.3	9.6	14.7	5.6	2.3	57	0	958.6	12.7	3.4
54406	1982	4	1	1.3	9.5	15.7	0.8	2	67	0	956.2	10.8	2.3
54406	1982	4	2	8.8	10.6	16	6.2	2.8	27	0	963.5	13.3	6.8
54406	1982	4	3	11.1	7.8	16.6	-2	2	23	0	970.2	12.4	5.4
54406	1982	4	4	10.6	9.9	19.7	-2.5	0.8	33	0	969.2	14.3	5.2
54406	1982	4	5	11	10.1	20.2	-1.4	2	35	0	967.9	12.6	6.2
54406	1982	4	6	10.9	11.4	22.9	-1.9	1	32	0	963.7	14.4	6.3
54406	1982	4	7	8.6	11.3	24.1	0	2.5	37	0	960.2	15.6	8.6
54406	1982	4	8	10.5	7.6	10.3	3.7	6.3	13	0	969.5	9.4	8.5
54406	1982	4	9	11	8.2	17.4	-0.5	3	26	0	968.2	11.5	8
54406	1982	4	10	6.6	11.9	22	-1.6	1.8	31	0	960.7	15.3	6.4
54406	1982	4	11	6.1	13.2	20.6	4.8	1.8	44	0	958	17	4.9
54406	1982	4	12	3.9	11.5	17.7	6.8	1.3	67	0.2	959.9	14	3.6
54406	1982	4	13	10.5	12.3	21.3	0.5	2.3	45	0	957.3	15.1	7.2
54406	1982	4	14	11.4	10.4	15.7	0.3	4	15	0	958.5	14.4	7.7
54406	1982	4	15	11.2	7.9	15.1	-0.9	2.5	18	0	960.5	12	7.8
54406	1982	4	16	11.6	9.8	16.3	2	2.8	19	0	961.4	13.6	7.4
54406	1982	4	17	10.9	10.2	18.2	1.2	2.5	21	0	962.3	15	7.5
54406	1982	4	18	11.4	11.1	21.3	-2.4	1.8	27	0	959.7	15	7.2
54406	1982	4	19	5.9	13.7	22.9	3	2.3	42	0	954.2	16.1	5.7
54406	1982	4	20	1.9	11.5	16.4	8.9	2	77	0.2	955.1	10.5	1.4
54406	1982	4	21	0	12.3	18.8	4.4	2.8	74	0.9	956.2	16	3.9
54406	1982	4	22	6.9	15.1	23.9	5	2	65	0.7	951	17.3	4.5
54406	1982	4	23	11.1	16.8	28.4	3	1.8	49	0	950.9	20	8.6
54406	1982	4	24	7.4	19.2	26	12.4	3.5	52	0	953.6	21.6	7.5
54406	1982	4	25	8.4	19.1	24.6	9.6	4.3	53	0	954.6	22.3	7.1
54406	1982	4	26	8	16.9	21.3	10.8	2	70	0	956.8	21.8	5.7
54406	1982	4	27	0	12	17.6	9.6	3	79	0.9	958	12.2	1.4
54406	1982	4	28	12	11.4	17	4.7	2	51	0.1	959.9	15.5	6.2
54406	1982	4	29	11.5	12.6	21.1	1.6	3	49	0	958.9	17.9	6.3
54406	1982	4	30	9.8	17.9	24.3	7.8	3	42	0.1	951.4	21.9	8.9
54406	1982	5	1	7.1	17.6	24.8	9.5	2	39	0	944.7	18	8.4
54406	1982	5	2	5	12.6	17.5	8.9	5.3	53	3	940.1	11.3	6.8
54406	1982	5	3	2.8	10.9	14	8.8	4.3	22	0	944	11.1	8.9
54406	1982	5	4	11.8	14.5	23.1	5	1.3	31	0	944.9	20.4	9.1
54406	1982	5	5	8.6	13.9	17.2	5.6	4	25	0	949.1	16.6	8.6
54406	1982	5	6	10.9	17.1	25.4	4.8	3.5	24	0	946.8	21.7	11.1
54406	1982	5	7	0	17.1	25.6	7.4	2.3	45	0.1	942.5	19.3	7.4
54406	1982	5	8	9.6	18.8	27.8	10	2.5	54	0	947.4	20.2	8.7
54406	1982	5	9	7	16.6	22.7	9.9	2.8	50	0.1	953.6	22.4	6.5
54406	1982	5	10	8.8	18.6	26.4	10.8	2.8	55	1.7	951.4	22.5	7.2
54406	1982	5	11	6.6	18.4	24.4	13.2	2.8	37	0	957.2	22.2	8.4
54406	1982	5	12	0.8	9.2	16	7.8	1.3	89	17.5	965.1	10.7	0.5
54406	1982	5	13	10.3	13.2	18.6	6.6	2.5	46	0	961.2	15	7.9
54406	1982	5	14	11.9	16.1	23.7	9.6	3	42	0	957.3	18.8	10.4
54406	1982	5	15	12.8	19.2	24.8	12.8	4	34	0	951.9	21.9	11
54406	1982	5	16	9.9	22.4	29.9	9.9	2.3	26	0	947.7	25.6	12.2
54406	1982	5	17	8.5	19.5	27.6	9.3	1.3	41	0	950	22.7	7.4
54406	1982	5	18	8.2	14.5	21.7	9.5	3	58	2.3	953.8	15.8	5.9
54406	1982	5	19	10.8	16.8	23.9	10.9	2.5	39	0	956.1	19.8	8.7
54406	1982	5	20	11.8	21.6	32.8	7.3	2.5	43	0	952.8	26.3	11.8
54406	1982	5	21	9.6	24.4	34.9	11.2	2.5	41	0	949.3	30.5	11.1
54406	1982	5	22	5.2	22	29.6	14.8	2	55	10.9	950.1	23.8	8.2
54406	1982	5	23	8.5	20.7	30.6	10.7	1.5	62	0	951.9	21.5	7
54406	1982	5	24	9.6	23.9	30.9	13.6	1.5	56	0	949.7	26.6	8.2
54406	1982	5	25	8	24.8	30.1	17.5	3	60	0	951.1	28.3	7.7
54406	1982	5	26	7.6	23.4	28.4	18.1	2.5	69	0.1	953.2	28.9	6.8
54406	1982	5	27	9.5	24.8	31.6	17.5	1.3	70	0	950.5	29.9	7.3
54406	1982	5	28	1	20.4	25.9	17.5	2.8	71	0	953.5	21.9	2.7
54406	1982	5	29	7.1	19.7	25.1	15	2.3	51	0	954.2	25.8	7.4
54406	1982	5	30	4.1	20.6	25.5	16.7	1.8	48	0	955	27.3	7
54406	1982	5	31	10.7	22.2	28.2	16.8	2	39	0	951.8	30.5	9.5
54406	1982	6	1	9.7	20	25.1	15.1	2.3	36	0.4	954.6	27	8.4
54406	1982	6	2	12.9	22	30.6	10.6	3.3	35	0	955	28.3	12.3
54406	1982	6	3	12.6	23.1	33.2	11.1	2.3	33	0	953.1	30.5	12.4
54406	1982	6	4	9.9	22.8	28.5	14.8	2.5	38	0	957	28.2	10.5
54406	1982	6	5	0.7	18.9	21.8	15.2	1	49	0	958.2	20.8	4.6
54406	1982	6	6	8	21.8	30.6	12	1.3	55	0	953.3	29.9	6.4
54406	1982	6	7	8.1	21.4	32.2	11.1	2	51	0.8	953	24.5	7
54406	1982	6	8	12.1	22.7	30.3	12.5	2	51	0	955.7	29.3	10.2
54406	1982	6	9	11.5	23.7	31.2	13.7	1.8	56	0	955.8	31.2	9.7
54406	1982	6	10	10.3	24.7	31.3	15.1	1.8	58	0	954.6	31.7	9.3
54406	1982	6	11	8.8	25	32.3	16.4	1.5	52	0	952.8	29.9	8.8
54406	1982	6	12	0	17.7	26.9	16	0.8	85	35.4	949.4	18.7	1.2
54406	1982	6	13	2.6	17.8	22.5	15.4	2	80	1.5	952.6	22.4	3.5
54406	1982	6	14	8.3	20.1	25.5	13.9	1.8	75	0	954.4	22	5.7
54406	1982	6	15	5.7	19.3	23.8	13.9	2.5	88	19.6	949.7	22.8	5.8
54406	1982	6	16	3.9	18.1	22.7	14.1	1.3	86	0.9	947.3	21.7	3.4
54406	1982	6	17	2.7	18.2	22.7	16.4	0.5	91	17	946.6	20.4	2.6
54406	1982	6	18	6.3	19.4	25.3	15.1	32766	85	1.9	947.8	23.9	4.7
54406	1982	6	19	6.4	21.1	24.8	17.8	1.3	85	0	949.8	24.8	4.5
54406	1982	6	20	0	20.7	22.2	19.1	1.3	88	0	951	23	2.4
54406	1982	6	21	9.4	16.2	24.7	11.1	3	77	21	953.2	19.8	5.5
54406	1982	6	22	10.1	18.5	26.6	10.4	1.5	69	0	951.4	21.6	5.8
54406	1982	6	23	13.7	18.6	26.3	9.5	0.8	65	0	950.9	21.4	5.7
54406	1982	6	24	11.6	20.8	26.8	11.1	1.3	67	0	948.3	26.3	6.6
54406	1982	6	25	9.8	22.4	25.9	17.9	2	65	0	951.1	27.6	7
54406	1982	6	26	3.8	22	26.3	16	1.3	77	0	955.8	25.5	4.4
54406	1982	6	27	0	20.5	22.9	19	0.5	87	1.3	954.1	21.5	1.3
54406	1982	6	28	7.7	22.3	28.2	15.7	1	74	0	952	27.3	5.7
54406	1982	6	29	6.1	22.6	27.8	15.9	1.8	71	0	952.6	26.1	4.8
54406	1982	6	30	8.9	21.3	27.3	15.6	1.5	78	19.3	951.4	25.3	7.7
54406	1982	7	1	0	20.1	23.5	14.6	0.5	84	0.1	948.7	22.5	1.8
54406	1982	7	2	6.6	23.5	28.9	17	1.8	72	4.4	946.5	24.1	5.5
54406	1982	7	3	0	19.8	25.6	17.4	1	87	15.6	948.9	20.1	2.2
54406	1982	7	4	0.3	19.5	23.8	15.9	4	88	25.6	952.5	20.8	5.9
54406	1982	7	5	6.7	21.2	25.4	16.8	0.8	82	0	953.3	24.4	5
54406	1982	7	6	11.3	21.7	26.5	15.1	1	80	0	952.4	24.7	5.3
54406	1982	7	7	5.9	22.7	27	15.7	1.3	79	0	950.8	25.6	5.2
54406	1982	7	8	2.3	24.3	27.1	19.7	1.8	80	0	950.5	24.8	3.9
54406	1982	7	9	0	21	24	18.9	1.5	90	30.9	949.4	22.6	1.4
54406	1982	7	10	3.3	21.1	28.1	18.5	1	78	0	947	21.2	3.5
54406	1982	7	11	13.6	20.7	27.1	12.6	2.5	60	0	946.9	21.9	8.4
54406	1982	7	12	6.8	22	28.6	13.4	1.5	77	0	946.3	23.5	5.3
54406	1982	7	13	9.2	23.8	29.7	19.2	2	74	0	946.6	26.1	6.7
54406	1982	7	14	4.7	19	25.8	15.6	1.5	83	7.2	947.6	22.4	4
54406	1982	7	15	7.5	21.2	27.5	16.4	2	63	4.9	947.7	22.8	7.2
54406	1982	7	16	12.2	20.1	29.4	12.1	1	69	0	947.3	21.3	6.8
54406	1982	7	17	12.2	21.7	30.4	12.7	1	70	0	945.9	28.4	6.3
54406	1982	7	18	10.7	20.8	28.8	13.1	2	75	0.2	948.4	28.6	6.1
54406	1982	7	19	7.7	22.3	26.9	17.2	2	81	0.3	951.9	29.5	5.6
54406	1982	7	20	7.8	20.7	26.3	16.2	1.8	86	16.2	952	24.5	6.2
54406	1982	7	21	2.1	21.7	26	17.6	1.5	84	0	951.5	24.3	3.6
54406	1982	7	22	5.7	22.8	26.5	20.1	1	83	0	950.2	25.5	4.1
54406	1982	7	23	9.6	23.3	27.4	18.8	2	83	0	948.7	29.7	5.3
54406	1982	7	24	0	18.9	23.2	18.1	1	93	20.4	948	20.4	1.1
54406	1982	7	25	0	18.9	20.7	17.7	1.8	96	24.8	945.2	21	0.1
54406	1982	7	26	3.5	20.7	26.2	17.5	1	89	17.6	946.7	24.2	5.7
54406	1982	7	27	4.9	21.9	28.2	18	0.5	85	25.9	951.6	25.2	7.6
54406	1982	7	28	2.1	22.3	27	18.5	1	86	13.5	955.4	26.1	5.5
54406	1982	7	29	2.3	22.4	26.1	19.1	0.8	87	12.6	955.5	25.3	4.6
54406	1982	7	30	0.8	22.2	26	19.2	1	90	0.1	955.3	24.1	2.3
54406	1982	7	31	0.8	22	26.2	19.5	1.5	95	65.7	953.4	24.1	6.1
54406	1982	8	1	4.7	23.8	28.1	20	0.8	87	0.4	952.6	26.8	2.8
54406	1982	8	2	2.1	24.4	28.3	21.7	1.3	86	0	951.7	26.9	4.5
54406	1982	8	3	0	22	24.3	20.4	1	95	29.4	951.5	23	0.2
54406	1982	8	4	0	23	26.6	20.2	2	93	4.3	948.5	24.6	2.8
54406	1982	8	5	10.7	24.3	30.2	21.1	2.5	79	0.1	944.8	27.8	6.4
54406	1982	8	6	10.7	22.7	29.7	16	0.5	83	0	946.4	27.3	5.9
54406	1982	8	7	0	23.5	27.7	20.9	1.3	85	2.1	949.6	26.4	3
54406	1982	8	8	6.8	23.4	29.3	19.1	0.8	85	0	950.4	26.8	4.9
54406	1982	8	9	7.2	24.1	29	20.5	1.8	84	0	952.6	25.9	4.1
54406	1982	8	10	7.4	23.1	28.6	19.6	0.8	86	9.8	953.3	26	4.7
54406	1982	8	11	5.2	24.1	28.7	18.4	1.3	84	0	954.6	27.2	3.8
54406	1982	8	12	0	23.8	27.5	20.8	1	86	0	956.2	25.7	3
54406	1982	8	13	6.9	24.3	29.9	20.1	0.8	85	0.9	956.7	27.4	4.4
54406	1982	8	14	10.3	24.5	31.4	17.8	0.8	83	0	955.1	28.3	5.2
54406	1982	8	15	1.3	24.9	31.5	19.5	1.3	77	0	953.9	27.8	4.9
54406	1982	8	16	4.2	22.8	26.5	21.5	1.8	92	9.4	951.9	24.5	3.5
54406	1982	8	17	10.3	21.9	28	17.7	3	81	22.3	949.7	24.2	10.1
54406	1982	8	18	10.3	19.8	26.9	14.3	2	79	0	951.9	21.3	6.4
54406	1982	8	19	10.6	19.9	27.4	13.3	1	71	0	956.3	22	5.4
54406	1982	8	20	8.2	19.9	25.9	13.1	1	74	0	958	21.8	4.9
54406	1982	8	21	8.9	20.4	26.5	13.5	0.5	80	2.4	956.1	23.7	4.7
54406	1982	8	22	9.9	21.1	26.9	14	0.5	83	0	956	23.6	5.1
54406	1982	8	23	3.1	22.6	27.2	17.3	1.5	83	0	957.1	27	4.2
54406	1982	8	24	5.3	21.9	25.6	17	1.3	85	0	956.4	26.2	3.8
54406	1982	8	25	7.8	20.9	26.6	15.8	0.8	82	0	954.9	26.3	4
54406	1982	8	26	7	21.3	29.4	14.1	0.5	79	0	951.7	29.5	4.3
54406	1982	8	27	10	20.2	26.5	12.3	1.8	60	0	952	27.3	6.9
54406	1982	8	28	10.1	20.1	27.6	14.3	1	61	0	950.3	27.5	5.8
54406	1982	8	29	10	18.5	27.5	10.8	1	64	0	952.8	25.4	4.7
54406	1982	8	30	3	19.5	26.1	13.7	0.8	79	0	954	25.9	2.7
54406	1982	8	31	0	20	24.2	16.5	1	83	0	957.4	23.1	2
54406	1982	9	1	0	18.8	22.5	16.9	0.8	91	8	960.8	21	1.4
54406	1982	9	2	0.8	18.4	23.8	16.3	0.8	88	5.3	963.2	21	2.2
54406	1982	9	3	4.6	17.6	23.6	11	1.8	79	0	962.9	21.3	2.7
54406	1982	9	4	9.3	18.8	27.2	12.7	1.3	73	0.2	955.8	22.3	5.6
54406	1982	9	5	11	17.2	24.6	8.9	2.5	53	0	956.3	22.2	6.8
54406	1982	9	6	11.3	15.8	23.8	6.8	2	62	0	959.2	20.4	6.4
